:START_ID(Person)|:END_ID(Tag)
24189255813044|3072
24189255813044|5063
24189255813044|5085
24189255813044|5119
24189255813044|5804
24189255813044|6413
24189255813044|6557
24189255813044|6981
24189255813044|7380
24189255813044|7522
24189255813044|7594
24189255813044|8741
24189255813044|9170
24189255813044|9690
24189255813044|10533
24189255813044|11644
24189255813174|1444
24189255813174|1452
24189255813174|2784
24189255813174|5055
26388279068813|292
26388279068813|469
26388279068813|565
26388279068813|804
26388279068813|973
26388279068813|1176
26388279068813|1180
26388279068813|1506
26388279068813|1615
26388279068813|1671
26388279068813|1680
26388279068813|1735
26388279068813|1758
26388279068813|1988
26388279068813|2078
26388279068813|2101
26388279068813|2777
26388279068813|2782
26388279068813|2783
26388279068813|2784
26388279068813|2786
26388279068813|2802
26388279068813|2804
26388279068813|2810
26388279068813|2812
26388279068813|2850
26388279068813|2894
26388279068813|2983
26388279068813|2998
26388279068813|3001
26388279068813|3017
26388279068813|3047
26388279068813|3068
26388279068813|3095
26388279068813|5440
26388279068813|6354
26388279068813|6406
26388279068813|7039
26388279068813|7092
26388279068813|7257
26388279068813|7396
26388279068813|7552
26388279068813|7603
26388279068813|8113
26388279068813|9076
26388279068813|9238
26388279068813|9277
26388279068813|9317
26388279068813|9689
26388279068813|9739
26388279068813|10612
26388279068813|13828
26388279068813|14560
26388279069209|142
26388279069209|294
26388279069209|470
26388279069209|571
26388279069209|780
26388279069209|1024
26388279069209|1458
26388279069209|1547
26388279069209|1990
26388279069209|1996
26388279069209|2010
26388279069209|2033
26388279069209|2046
26388279069209|2777
26388279069209|2790
26388279069209|2843
26388279069209|2845
26388279069209|2876
26388279069209|3093
26388279069209|6369
26388279069209|6397
26388279069209|7010
26388279069209|7582
26388279069209|9529
26388279069209|10028
26388279069753|1862
28587302324494|3923
28587302324494|8736
28587302325422|61
28587302325422|142
28587302325422|206
28587302325422|288
28587302325422|294
28587302325422|458
28587302325422|589
28587302325422|782
28587302325422|796
28587302325422|1022
28587302325422|1031
28587302325422|1178
28587302325422|1184
28587302325422|1195
28587302325422|1502
28587302325422|1615
28587302325422|1679
28587302325422|1987
28587302325422|2003
28587302325422|2018
28587302325422|2020
28587302325422|2024
28587302325422|2027
28587302325422|2031
28587302325422|2780
28587302325422|2782
28587302325422|2783
28587302325422|2786
28587302325422|2822
28587302325422|2830
28587302325422|2902
28587302325422|2915
28587302325422|2967
28587302325422|2972
28587302325422|2976
28587302325422|2983
28587302325422|3034
28587302325422|3036
28587302325422|4938
28587302325422|5115
28587302325422|5147
28587302325422|5457
28587302325422|5954
28587302325422|6486
28587302325422|6989
28587302325422|6990
28587302325422|7012
28587302325422|7396
28587302325422|7509
28587302325422|7523
28587302325422|8649
28587302325422|9061
28587302325422|9097
28587302325422|9174
28587302325422|10449
28587302325627|570
28587302325627|1502
30786325581117|293
30786325581117|577
30786325581117|590
30786325581117|591
30786325581117|776
30786325581117|777
30786325581117|1024
30786325581117|1195
30786325581117|1615
30786325581117|1616
30786325581117|1674
30786325581117|1749
30786325581117|1984
30786325581117|2008
30786325581117|2031
30786325581117|2032
30786325581117|2040
30786325581117|2067
30786325581117|2077
30786325581117|2079
30786325581117|2089
30786325581117|2092
30786325581117|2093
30786325581117|2120
30786325581117|2785
30786325581117|2815
30786325581117|2839
30786325581117|2843
30786325581117|2844
30786325581117|2852
30786325581117|2894
30786325581117|2895
30786325581117|2916
30786325581117|2957
30786325581117|2959
30786325581117|2992
30786325581117|3061
30786325581117|3094
30786325581117|5174
30786325581117|6458
30786325581117|6719
30786325581117|6982
30786325581117|6987
30786325581117|7390
30786325581117|11379
30786325581117|11557
32985348835135|1404
32985348835135|2040
32985348835135|2090
32985348835135|2912
32985348835135|6945
32985348835135|7318
32985348835135|11875
32985348835231|775
32985348835231|973
32985348835231|1174
32985348835231|1175
32985348835231|1545
32985348835231|2019
32985348835231|2068
32985348835231|2778
32985348835231|2867
32985348835231|3080
32985348835231|5184
32985348835231|6405
32985348835231|6438
32985348835231|6962
32985348835231|7380
32985348835231|11633
32985348836997|273
238|4843
2199023256277|60
2199023256277|65
2199023256277|284
2199023256277|286
2199023256277|416
2199023256277|568
2199023256277|575
2199023256277|803
2199023256277|1170
2199023256277|1176
2199023256277|1677
2199023256277|1679
2199023256277|1909
2199023256277|2009
2199023256277|2021
2199023256277|2025
2199023256277|2787
2199023256277|2790
2199023256277|2802
2199023256277|2824
2199023256277|2830
2199023256277|2844
2199023256277|2870
2199023256277|2891
2199023256277|2921
2199023256277|2970
2199023256277|2999
2199023256277|3044
2199023256277|3071
2199023256277|3089
2199023256277|4849
2199023256277|5063
2199023256277|5115
2199023256277|5118
2199023256277|5426
2199023256277|5751
2199023256277|6363
2199023256277|6383
2199023256277|6399
2199023256277|6704
2199023256277|7570
2199023256277|7582
2199023256277|7677
2199023256277|9146
2199023256277|9238
2199023256277|9244
2199023256277|9720
2199023256277|10028
2199023256277|10222
2199023256277|10326
2199023256277|11076
2199023256277|11470
2199023256277|11628
2199023256277|15985
4398046512603|1021
4398046512603|1452
4398046512603|1929
4398046512603|1993
4398046512603|2083
4398046512603|2779
4398046512603|2822
4398046512603|2849
4398046512603|2856
4398046512603|2889
4398046512603|2949
4398046512603|2963
4398046512603|2997
4398046512603|3033
4398046512603|3090
4398046512603|5157
4398046512603|11417
4398046512603|11698
4398046512603|13165
4398046512603|13736
4398046513637|565
4398046513637|785
4398046513637|1857
4398046513637|2801
4398046513637|2813
4398046513637|2815
4398046513637|2870
4398046513637|2884
4398046513637|2937
4398046513637|3001
4398046513637|6361
4398046513637|7550
4398046513637|9143
4398046513906|8
4398046513906|569
4398046513906|591
4398046513906|775
4398046513906|1021
4398046513906|1084
4398046513906|1172
4398046513906|1180
4398046513906|1189
4398046513906|1749
4398046513906|1766
4398046513906|1985
4398046513906|1992
4398046513906|1993
4398046513906|2004
4398046513906|2043
4398046513906|2046
4398046513906|2058
4398046513906|2079
4398046513906|2107
4398046513906|2118
4398046513906|2780
4398046513906|2784
4398046513906|2788
4398046513906|2789
4398046513906|2798
4398046513906|2813
4398046513906|2822
4398046513906|2826
4398046513906|2839
4398046513906|2844
4398046513906|2853
4398046513906|2863
4398046513906|2869
4398046513906|2870
4398046513906|2936
4398046513906|2953
4398046513906|3005
4398046513906|3014
4398046513906|3023
4398046513906|3031
4398046513906|3056
4398046513906|3065
4398046513906|3081
4398046513906|3084
4398046513906|3085
4398046513906|5063
4398046513906|5546
4398046513906|5792
4398046513906|6193
4398046513906|6394
4398046513906|6395
4398046513906|6396
4398046513906|6449
4398046513906|6976
4398046513906|6980
4398046513906|6989
4398046513906|6999
4398046513906|7032
4398046513906|7038
4398046513906|7203
4398046513906|7255
4398046513906|7509
4398046513906|8398
4398046513906|9097
4398046513906|9161
4398046513906|9209
4398046513906|10052
4398046513906|10165
4398046513906|10240
4398046513906|13380
4398046513906|13818
4398046513906|14846
6597069768305|1188
6597069768305|1940
6597069769502|139
6597069769502|469
6597069769502|565
6597069769502|780
6597069769502|790
6597069769502|974
6597069769502|1201
6597069769502|1614
6597069769502|1644
6597069769502|1762
6597069769502|1909
6597069769502|1984
6597069769502|2008
6597069769502|2012
6597069769502|2048
6597069769502|2073
6597069769502|2779
6597069769502|2853
6597069769502|5085
6597069769502|9170
6597069770233|61
6597069770233|294
6597069770233|576
6597069770233|775
6597069770233|794
6597069770233|1028
6597069770233|1194
6597069770233|1506
6597069770233|1670
6597069770233|1680
6597069770233|1681
6597069770233|1753
6597069770233|1990
6597069770233|2004
6597069770233|2015
6597069770233|2027
6597069770233|2777
6597069770233|2778
6597069770233|2785
6597069770233|2794
6597069770233|2816
6597069770233|2872
6597069770233|2972
6597069770233|2976
6597069770233|3054
6597069770233|3095
6597069770233|7509
6597069770233|7517
6597069770233|7523
6597069770233|9170
6597069770233|9195
6597069770233|9227
6597069770233|9277
8796093024708|6
8796093024708|205
8796093024708|781
8796093024708|782
8796093024708|1172
8796093024708|1177
8796093024708|1180
8796093024708|1762
8796093024708|1765
8796093024708|1766
8796093024708|1940
8796093024708|1984
8796093024708|2031
8796093024708|2036
8796093024708|2121
8796093024708|2786
8796093024708|2797
8796093024708|2814
8796093024708|2820
8796093024708|2870
8796093024708|2918
8796093024708|5191
8796093024708|6400
8796093024708|6413
8796093024708|7380
8796093024708|9063
8796093024708|11247
8796093024708|11695
8796093024708|12002
8796093024809|58
8796093024809|59
8796093024809|61
8796093024809|138
8796093024809|292
8796093024809|469
8796093024809|471
8796093024809|775
8796093024809|778
8796093024809|780
8796093024809|790
8796093024809|974
8796093024809|1024
8796093024809|1177
8796093024809|1178
8796093024809|1184
8796093024809|1410
8796093024809|1413
8796093024809|1545
8796093024809|1548
8796093024809|1677
8796093024809|1759
8796093024809|1989
8796093024809|1992
8796093024809|1994
8796093024809|2015
8796093024809|2049
8796093024809|2066
8796093024809|2091
8796093024809|2097
8796093024809|2777
8796093024809|2782
8796093024809|2785
8796093024809|2795
8796093024809|2805
8796093024809|2810
8796093024809|2824
8796093024809|2826
8796093024809|2843
8796093024809|2846
8796093024809|2870
8796093024809|2904
8796093024809|2929
8796093024809|2939
8796093024809|2988
8796093024809|3041
8796093024809|3092
8796093024809|4848
8796093024809|5061
8796093024809|5158
8796093024809|5183
8796093024809|5271
8796093024809|6039
8796093024809|6257
8796093024809|6397
8796093024809|6448
8796093024809|6704
8796093024809|6945
8796093024809|7015
8796093024809|7025
8796093024809|7400
8796093024809|7526
8796093024809|7534
8796093024809|7582
8796093024809|7596
8796093024809|8179
8796093024809|9058
8796093024809|9146
8796093024809|9238
8796093024809|9261
8796093024809|9860
8796093024809|10966
8796093024809|11745
8796093024809|12533
8796093024809|13025
8796093024809|13729
8796093024809|13816
8796093024809|13887
8796093025200|522
8796093025200|1760
8796093025200|2843
8796093025200|2931
8796093025200|3110
8796093025200|6360
8796093025200|6999
8796093025200|10037
8796093025200|11376
8796093025467|1430
8796093025467|5296
10995116279887|0
10995116279887|294
10995116279887|459
10995116279887|1172
10995116279887|1198
10995116279887|1672
10995116279887|1759
10995116279887|1984
10995116279887|2005
10995116279887|2010
10995116279887|2033
10995116279887|2040
10995116279887|2777
10995116279887|2819
10995116279887|2859
10995116279887|2919
10995116279887|2944
10995116279887|3019
10995116279887|3077
10995116279887|3083
10995116279887|5546
10995116279887|5774
10995116279887|6645
10995116279887|6740
10995116279887|7036
10995116279887|7547
10995116279887|9076
10995116279887|9174
10995116279887|12767
15393162790921|1192
15393162790921|2795
15393162790921|2845
15393162790921|2880
15393162790921|4417
15393162790921|9010
15393162790921|10734
17592186044494|8
17592186044494|468
17592186044494|778
17592186044494|791
17592186044494|796
17592186044494|1615
17592186044494|1684
17592186044494|1929
17592186044494|1987
17592186044494|1997
17592186044494|2009
17592186044494|2011
17592186044494|2030
17592186044494|2051
17592186044494|2068
17592186044494|2088
17592186044494|2108
17592186044494|2784
17592186044494|2789
17592186044494|2790
17592186044494|2803
17592186044494|2808
17592186044494|2813
17592186044494|2838
17592186044494|2861
17592186044494|2876
17592186044494|2916
17592186044494|2928
17592186044494|2962
17592186044494|2984
17592186044494|2993
17592186044494|3066
17592186044494|3098
17592186044494|5078
17592186044494|5147
17592186044494|5197
17592186044494|6409
17592186044494|6984
17592186044494|6999
17592186044494|7015
17592186044494|7200
17592186044494|7275
17592186044494|7512
17592186044494|7563
17592186044494|10037
17592186044494|10313
17592186044494|11254
17592186044494|11541
17592186044494|11611
17592186044494|11875
17592186045693|270
17592186045693|2797
17592186048288|470
17592186048288|565
17592186048288|1646
17592186048288|2018
17592186048288|2035
17592186048288|2073
17592186048288|2778
17592186048288|2819
17592186048288|2857
17592186048288|2881
17592186048288|2890
17592186048288|2929
17592186048288|2970
17592186048288|3080
17592186048288|5063
17592186048288|5129
17592186048288|5163
17592186048288|5242
17592186048288|5262
17592186048288|6785
17592186048288|6989
17592186048288|6999
17592186048288|7025
17592186048288|7325
19791209303273|1583
24189255814682|568
24189255814682|579
24189255814682|1173
24189255814682|1444
28587302323431|418
28587302323431|580
28587302323431|974
28587302323431|1024
28587302323431|1171
28587302323431|1188
28587302323431|1990
28587302323431|2034
28587302323431|2040
28587302323431|2108
28587302323431|2783
28587302323431|2795
28587302323431|2816
28587302323431|2905
28587302323431|2993
28587302323431|2998
28587302323431|3056
28587302323431|4870
28587302323431|5063
28587302323431|5080
28587302323431|5116
28587302323431|5184
28587302323431|5445
28587302323431|6394
28587302323431|6404
28587302323431|6637
28587302323431|6740
28587302323431|6871
28587302323431|7507
28587302323431|7523
28587302323431|9008
28587302323431|15834
28587302325802|138
28587302325802|277
28587302325802|1421
28587302325802|1761
28587302325802|1984
28587302325802|2080
28587302325802|2783
28587302325802|2806
28587302325802|2817
28587302325802|2821
28587302325802|2825
28587302325802|2831
28587302325802|2861
28587302325802|2909
28587302325802|2936
28587302325802|2960
28587302325802|2995
28587302325802|3061
28587302325802|3064
28587302325802|3085
28587302325802|5147
28587302325802|5478
28587302325802|5666
28587302325802|6367
28587302325802|6405
28587302325802|6637
28587302325802|6664
28587302325802|6734
28587302325802|7124
28587302325802|7518
28587302325802|7585
28587302325802|7784
28587302325802|9709
28587302325802|10251
28587302325802|10819
28587302325802|12694
28587302325802|13719
28587302325802|15718
30786325578568|1174
30786325578568|1762
30786325578568|2045
30786325578568|11247
30786325578568|11250
30786325581128|1410
30786325581128|1994
30786325581128|7520
30786325581128|9195
32985348833546|6
32985348833546|417
32985348833546|418
32985348833546|458
32985348833546|594
32985348833546|808
32985348833546|978
32985348833546|1170
32985348833546|1173
32985348833546|1174
32985348833546|1179
32985348833546|1183
32985348833546|1184
32985348833546|1185
32985348833546|1193
32985348833546|1198
32985348833546|1204
32985348833546|1667
32985348833546|1762
32985348833546|1940
32985348833546|1986
32985348833546|2048
32985348833546|2051
32985348833546|2086
32985348833546|2115
32985348833546|2857
32985348833546|2979
32985348833546|3012
32985348833546|3027
32985348833546|6360
32985348833546|6413
32985348833546|6418
32985348833546|7514
32985348833546|7522
32985348833546|9036
32985348833546|9098
32985348833546|9170
32985348833546|9177
32985348833546|9474
32985348833546|11247
32985348833546|11408
32985348833546|11537
32985348833546|11557
32985348833546|11625
32985348833546|11642
32985348833546|11695
32985348833546|11742
32985348833546|11745
32985348833546|12002
32985348833546|14506
32985348836147|205
32985348836147|277
32985348836147|278
32985348836147|285
32985348836147|448
32985348836147|458
32985348836147|470
32985348836147|595
32985348836147|777
32985348836147|779
32985348836147|973
32985348836147|1033
32985348836147|1175
32985348836147|1410
32985348836147|1668
32985348836147|1932
32985348836147|2005
32985348836147|2040
32985348836147|2045
32985348836147|2069
32985348836147|2098
32985348836147|2100
32985348836147|2115
32985348836147|2119
32985348836147|2786
32985348836147|2798
32985348836147|2814
32985348836147|2828
32985348836147|2831
32985348836147|2938
32985348836147|2978
32985348836147|3026
32985348836147|3031
32985348836147|3043
32985348836147|4994
32985348836147|5153
32985348836147|6360
32985348836147|6952
32985348836147|7494
32985348836147|7509
32985348836147|7513
32985348836147|7570
32985348836147|8999
32985348836147|9146
32985348836147|9177
32985348836147|11322
32985348836147|11375
32985348836147|11376
32985348836147|13450
3722|1732
3722|14971
2199023257754|774
2199023257754|787
2199023257754|1181
2199023257754|1669
2199023257754|2818
2199023257754|2825
2199023257754|2887
2199023257754|5159
2199023257754|5702
2199023257754|6437
2199023257754|11380
2199023257754|12683
2199023257754|15148
4398046512221|138
4398046512221|139
4398046512221|565
4398046512221|566
4398046512221|774
4398046512221|1032
4398046512221|1033
4398046512221|1176
4398046512221|1181
4398046512221|1444
4398046512221|1989
4398046512221|2040
4398046512221|2780
4398046512221|2784
4398046512221|2788
4398046512221|2790
4398046512221|2792
4398046512221|2816
4398046512221|2823
4398046512221|2844
4398046512221|2853
4398046512221|2870
4398046512221|2919
4398046512221|3033
4398046512221|5061
4398046512221|5063
4398046512221|5115
4398046512221|5184
4398046512221|5191
4398046512221|6368
4398046512221|6404
4398046512221|6959
4398046512221|6962
4398046512221|6991
4398046512221|6993
4398046512221|7015
4398046512221|7380
4398046512221|7509
4398046512221|7522
4398046512221|7604
4398046512221|9063
4398046512221|9095
4398046512221|9163
4398046512221|9170
4398046512221|9227
4398046512221|9244
4398046512221|9474
4398046512221|11408
4398046512221|11644
4398046512221|11990
4398046512221|14936
4398046512568|277
4398046512568|288
4398046512568|543
4398046512568|782
4398046512568|1194
4398046512568|1195
4398046512568|1206
4398046512568|1375
4398046512568|1545
4398046512568|1616
4398046512568|1669
4398046512568|1683
4398046512568|1862
4398046512568|1991
4398046512568|2009
4398046512568|2020
4398046512568|2022
4398046512568|2034
4398046512568|2104
4398046512568|2777
4398046512568|2778
4398046512568|2787
4398046512568|2790
4398046512568|2799
4398046512568|2801
4398046512568|2824
4398046512568|2825
4398046512568|2839
4398046512568|2859
4398046512568|2873
4398046512568|2875
4398046512568|2893
4398046512568|2915
4398046512568|2944
4398046512568|2978
4398046512568|2985
4398046512568|2997
4398046512568|3013
4398046512568|3029
4398046512568|3090
4398046512568|5147
4398046512568|5153
4398046512568|5192
4398046512568|6413
4398046512568|6991
4398046512568|7208
4398046512568|7432
4398046512568|7521
4398046512568|7604
4398046512568|9098
4398046512568|10742
4398046512568|11240
4398046512568|11743
4398046512568|15828
4398046512737|6
4398046512737|206
4398046512737|418
4398046512737|449
4398046512737|468
4398046512737|569
4398046512737|571
4398046512737|596
4398046512737|597
4398046512737|775
4398046512737|777
4398046512737|778
4398046512737|780
4398046512737|781
4398046512737|782
4398046512737|806
4398046512737|808
4398046512737|973
4398046512737|976
4398046512737|1026
4398046512737|1180
4398046512737|1187
4398046512737|1188
4398046512737|1189
4398046512737|1206
4398046512737|1548
4398046512737|1910
4398046512737|1940
4398046512737|1984
4398046512737|1989
4398046512737|1999
4398046512737|2004
4398046512737|2005
4398046512737|2061
4398046512737|2065
4398046512737|2067
4398046512737|2084
4398046512737|2102
4398046512737|2110
4398046512737|2118
4398046512737|2798
4398046512737|2815
4398046512737|2822
4398046512737|2837
4398046512737|2976
4398046512737|5132
4398046512737|5142
4398046512737|5147
4398046512737|5162
4398046512737|5758
4398046512737|6276
4398046512737|6365
4398046512737|6413
4398046512737|6418
4398046512737|6945
4398046512737|6991
4398046512737|7015
4398046512737|7514
4398046512737|7555
4398046512737|7570
4398046512737|9144
4398046512737|9170
4398046512737|9174
4398046512737|11254
4398046512737|11695
4398046512737|11742
4398046512766|1154
4398046513464|441
4398046514324|1749
6597069766693|6
6597069766693|449
6597069766693|543
6597069766693|588
6597069766693|590
6597069766693|594
6597069766693|808
6597069766693|978
6597069766693|1164
6597069766693|1177
6597069766693|1180
6597069766693|1184
6597069766693|1191
6597069766693|1205
6597069766693|1454
6597069766693|1617
6597069766693|1674
6597069766693|1940
6597069766693|2054
6597069766693|2781
6597069766693|2837
6597069766693|2872
6597069766693|6368
6597069766693|6945
6597069766693|6964
6597069766693|7380
6597069766693|7509
6597069766693|9058
6597069766693|9177
6597069766693|9474
6597069766693|9479
6597069766693|11379
6597069766693|11408
6597069766693|11531
6597069766693|11622
6597069766693|11625
6597069766693|11628
6597069766693|11742
6597069766846|1444
6597069766846|2008
6597069770341|572
6597069770341|1417
6597069770341|2843
6597069770341|2987
6597069770341|3007
8796093022325|1933
8796093022325|6999
8796093022325|9754
8796093024336|468
8796093024336|582
8796093024336|596
8796093024336|777
8796093024336|778
8796093024336|780
8796093024336|782
8796093024336|1205
8796093024336|1206
8796093024336|1667
8796093024336|1909
8796093024336|1984
8796093024336|1988
8796093024336|2008
8796093024336|2011
8796093024336|2065
8796093024336|2067
8796093024336|2073
8796093024336|2795
8796093024336|2845
8796093024336|2853
8796093024336|2925
8796093024336|2999
8796093024336|5063
8796093024336|5085
8796093024336|6951
8796093024336|7517
8796093024336|9058
8796093024336|9329
8796093024336|9479
8796093024336|11375
8796093024408|6
8796093024408|138
8796093024408|418
8796093024408|575
8796093024408|578
8796093024408|579
8796093024408|790
8796093024408|792
8796093024408|808
8796093024408|1173
8796093024408|1175
8796093024408|1178
8796093024408|1199
8796093024408|1204
8796093024408|2061
8796093024408|2070
8796093024408|2086
8796093024408|2779
8796093024408|2809
8796093024408|5116
8796093024408|6413
8796093024408|6945
8796093024408|11377
8796093024408|11628
8796093024408|11642
10995116278031|58
10995116278031|282
10995116278031|290
10995116278031|458
10995116278031|1410
10995116278031|1993
10995116278031|2778
10995116278031|2813
10995116278031|5115
10995116278031|5119
10995116278031|5184
10995116278234|0
10995116279040|1176
10995116279040|1498
10995116279040|2822
10995116279040|2828
10995116279599|6
10995116279599|449
10995116279599|565
10995116279599|579
10995116279599|588
10995116279599|590
10995116279599|778
10995116279599|781
10995116279599|790
10995116279599|808
10995116279599|973
10995116279599|974
10995116279599|1021
10995116279599|1164
10995116279599|1171
10995116279599|1173
10995116279599|1178
10995116279599|1180
10995116279599|1186
10995116279599|1189
10995116279599|1193
10995116279599|1614
10995116279599|1759
10995116279599|1940
10995116279599|1953
10995116279599|2019
10995116279599|2059
10995116279599|2067
10995116279599|2827
10995116279599|5161
10995116279599|5163
10995116279599|5174
10995116279599|5191
10995116279599|6409
10995116279599|6418
10995116279599|7589
10995116279599|9063
10995116279599|10449
10995116279599|11250
10995116279599|11254
10995116279599|11557
10995116279599|11642
10995116279599|11742
10995116279599|12002
10995116279632|138
13194139534185|277
13194139535025|441
13194139536019|569
13194139536019|777
13194139536019|799
13194139536019|1170
13194139536019|1611
13194139536019|1679
13194139536019|1763
13194139536019|1930
13194139536019|1954
13194139536019|1987
13194139536019|2011
13194139536019|2065
13194139536019|2786
13194139536019|2798
13194139536019|2817
13194139536019|2858
13194139536019|2871
13194139536019|2905
13194139536019|2925
13194139536019|2930
13194139536019|3005
13194139536019|3013
13194139536019|3029
13194139536019|3039
13194139536019|3049
13194139536019|3058
13194139536019|3094
13194139536019|5129
13194139536019|5156
13194139536019|5197
13194139536019|5211
13194139536019|5491
13194139536019|6133
13194139536019|6362
13194139536019|6365
13194139536019|6938
13194139536019|7454
13194139536019|7509
13194139536019|8432
13194139536019|8647
13194139536019|9174
13194139536019|10888
13194139536019|11375
13194139536019|11743
13194139536019|12898
13194139536019|13297
13194139536254|1747
13194139536254|1758
13194139536254|1991
13194139536254|2000
13194139536254|2808
13194139536254|3001
13194139536254|3044
13194139536254|5546
13194139536254|6972
13194139536254|6991
13194139536254|11408
13194139536254|14249
13194139536811|62
13194139536811|141
13194139536811|565
13194139536811|777
13194139536811|799
13194139536811|806
13194139536811|1021
13194139536811|1033
13194139536811|1165
13194139536811|1173
13194139536811|1176
13194139536811|1182
13194139536811|1186
13194139536811|1206
13194139536811|1616
13194139536811|1668
13194139536811|1675
13194139536811|1758
13194139536811|1863
13194139536811|1864
13194139536811|1984
13194139536811|1985
13194139536811|1988
13194139536811|1989
13194139536811|1993
13194139536811|1995
13194139536811|1996
13194139536811|2000
13194139536811|2001
13194139536811|2003
13194139536811|2038
13194139536811|2047
13194139536811|2058
13194139536811|2068
13194139536811|2109
13194139536811|2114
13194139536811|2779
13194139536811|2780
13194139536811|2783
13194139536811|2785
13194139536811|2792
13194139536811|2795
13194139536811|2799
13194139536811|2811
13194139536811|2820
13194139536811|2831
13194139536811|2842
13194139536811|2846
13194139536811|2876
13194139536811|2885
13194139536811|2896
13194139536811|2932
13194139536811|2940
13194139536811|2970
13194139536811|2989
13194139536811|3013
13194139536811|3055
13194139536811|3088
13194139536811|5070
13194139536811|5153
13194139536811|5440
13194139536811|5450
13194139536811|5555
13194139536811|6451
13194139536811|6931
13194139536811|7032
13194139536811|7410
13194139536811|7587
13194139536811|9095
13194139536811|9262
13194139536811|11254
13194139536811|11367
13194139536811|11577
13194139536811|11625
13194139536811|11971
13194139536811|12273
13194139536811|12637
13194139536811|13004
13194139536811|14616
15393162788922|201
15393162788922|1178
15393162788922|1204
15393162788922|1988
15393162788922|2059
15393162788922|2821
15393162788922|2950
15393162788922|2993
15393162788922|3033
15393162788922|3048
15393162788922|3065
15393162788922|5119
15393162788922|5435
15393162788922|11254
15393162788922|13898
15393162789792|565
15393162789792|573
15393162789792|583
15393162789792|595
15393162789792|788
15393162789792|790
15393162789792|1545
15393162789792|1674
15393162789792|1737
15393162789792|1984
15393162789792|1985
15393162789792|1993
15393162789792|1995
15393162789792|2006
15393162789792|2040
15393162789792|2113
15393162789792|2783
15393162789792|2787
15393162789792|2810
15393162789792|2827
15393162789792|2927
15393162789792|3012
15393162789792|5153
15393162789792|6407
15393162789792|6847
15393162789792|7001
15393162789792|7240
15393162789792|7545
15393162789792|7572
15393162789792|8464
15393162789792|8735
15393162789792|9040
15393162789792|10149
15393162789792|11875
15393162789792|13276
17592186046172|544
17592186046172|1410
17592186046172|1617
17592186046172|2781
17592186046172|2789
17592186046172|2828
17592186046172|9261
17592186046674|58
17592186046674|139
17592186046674|578
17592186046674|784
17592186046674|808
17592186046674|1177
17592186046674|1403
17592186046674|1417
17592186046674|1614
17592186046674|1864
17592186046674|1909
17592186046674|1984
17592186046674|2002
17592186046674|2007
17592186046674|2039
17592186046674|2105
17592186046674|2123
17592186046674|2788
17592186046674|2792
17592186046674|2823
17592186046674|2842
17592186046674|2861
17592186046674|2930
17592186046674|3047
17592186046674|5157
17592186046674|5193
17592186046674|5614
17592186046674|6290
17592186046674|6933
17592186046674|6999
17592186046674|7380
17592186046674|7806
17592186046674|8624
17592186046674|9310
17592186046674|9486
17592186046674|11557
17592186046674|13321
17592186047272|243
17592186047272|784
17592186047272|2011
17592186047272|2036
17592186047272|2793
17592186047272|2954
17592186047272|3020
17592186047272|7524
17592186047272|7839
17592186047272|10660
21990232555934|0
21990232555934|588
21990232555934|596
21990232555934|788
21990232555934|804
21990232555934|973
21990232555934|1026
21990232555934|1194
21990232555934|1206
21990232555934|1674
21990232555934|1679
21990232555934|2036
21990232555934|2063
21990232555934|2110
21990232555934|2112
21990232555934|2786
21990232555934|2788
21990232555934|2792
21990232555934|2845
21990232555934|3039
21990232555934|5198
21990232555934|5229
21990232555934|6704
21990232555934|6981
21990232555934|7519
21990232555934|7808
21990232555934|8536
21990232555934|8865
21990232555934|11410
21990232555934|13197
21990232555934|14600
21990232559086|1207
21990232559086|1534
21990232559086|2817
21990232559086|7514
21990232559086|11644
24189255811099|291
24189255811099|470
24189255811099|973
24189255811099|974
24189255811099|1023
24189255811099|1175
24189255811099|1398
24189255811099|1532
24189255811099|1749
24189255811099|1763
24189255811099|1985
24189255811099|1986
24189255811099|1992
24189255811099|2114
24189255811099|2777
24189255811099|2785
24189255811099|2789
24189255811099|2791
24189255811099|2793
24189255811099|2864
24189255811099|2895
24189255811099|2942
24189255811099|2959
24189255811099|2979
24189255811099|2984
24189255811099|2991
24189255811099|2998
24189255811099|3005
24189255811099|3013
24189255811099|3025
24189255811099|3027
24189255811099|3046
24189255811099|5114
24189255811099|5192
24189255811099|6340
24189255811099|6383
24189255811099|6740
24189255811099|6980
24189255811099|6987
24189255811099|7522
24189255811099|9638
24189255811099|10449
24189255811099|10513
24189255811099|11824
24189255812877|273
24189255812877|280
24189255812877|581
24189255812877|590
24189255812877|795
24189255812877|974
24189255812877|1023
24189255812877|1177
24189255812877|1180
24189255812877|1410
24189255812877|1614
24189255812877|1678
24189255812877|1995
24189255812877|2000
24189255812877|2017
24189255812877|2030
24189255812877|2056
24189255812877|2073
24189255812877|2093
24189255812877|2098
24189255812877|2782
24189255812877|2787
24189255812877|2790
24189255812877|2814
24189255812877|2820
24189255812877|2822
24189255812877|2841
24189255812877|2858
24189255812877|2892
24189255812877|2907
24189255812877|2930
24189255812877|2935
24189255812877|2945
24189255812877|2963
24189255812877|3069
24189255812877|3089
24189255812877|3099
24189255812877|5184
24189255812877|5418
24189255812877|5459
24189255812877|5956
24189255812877|6195
24189255812877|6981
24189255812877|7509
24189255812877|7521
