:START_ID(Person)|:END_ID(Person)|creationDate:LONG
26388279069753|32985348835447|1343078562154
28587302324494|30786325578585|1340928064500
28587302324494|30786325579853|1342531079213
28587302324494|32985348833794|1345970039998
28587302325422|28587302325670|1333733567680
28587302325422|30786325579455|1340886562028
28587302325422|30786325579579|1338044269505
28587302325422|32985348834375|1344716683448
28587302325627|28587302325774|1336125191292
28587302325627|30786325579455|1341491432279
28587302325627|30786325579845|1340379169277
30786325581117|32985348833548|1345164472764
30786325581117|32985348834375|1345499525978
32985348835135|32985348835319|1345479718112
32985348835135|32985348835347|1345745017323
32985348835135|32985348836365|1346531051932
238|378|1265976143073
238|870|1267798375444
238|1103|1265687390763
238|2266|1267400841819
238|2788|1263367653111
238|2845|1269440910732
238|2199023256233|1269236014751
238|2199023256881|1269677806834
238|2199023257206|1272976388107
238|2199023257348|1274796952715
238|2199023258794|1271499020941
238|4398046511463|1274557451272
238|4398046511763|1273526478925
238|4398046512527|1277599546639
238|4398046513032|1274182229306
238|4398046513245|1276466173704
238|4398046514157|1276225824472
238|4398046514593|1280265467232
238|6597069767884|1282883676348
238|6597069768005|1281211303986
238|6597069768549|1280362285676
238|8796093023907|1286491873701
238|8796093024559|1287022018918
238|8796093025056|1285758453286
238|8796093025512|1290747761555
238|8796093025992|1290507590259
238|10995116278625|1295445093184
238|10995116278925|1292048351048
238|10995116280116|1293503136882
238|10995116281261|1291792297506
238|10995116281495|1294506128959
238|13194139535287|1297444205728
238|13194139536497|1297097225972
238|15393162790347|1304421229033
238|17592186047081|1311114932568
238|19791209299984|1312770633784
238|19791209300479|1313577524341
238|19791209301252|1312865869925
238|19791209302313|1314220944648
238|19791209303571|1313386711677
238|21990232557330|1316763302654
238|21990232558189|1322880022317
238|24189255811566|1323825437764
238|24189255814531|1324363518506
238|24189255814535|1322831664107
238|26388279066830|1329605865194
238|26388279067472|1331287455836
238|26388279067560|1330841408841
238|26388279068324|1326887053483
238|26388279069508|1331886118994
238|26388279069693|1332710002089
238|26388279069792|1329353483948
238|26388279070362|1329821187119
238|28587302323035|1334878225317
238|28587302323175|1336150950401
238|28587302323579|1335577841005
238|28587302323655|1334998060095
238|30786325578056|1341500268104
238|30786325578383|1338012033862
238|30786325579799|1340218847619
238|32985348833537|1343090697172
238|32985348833579|1346925014677
238|32985348834585|1343821631104
238|32985348835199|1344581818099
2199023256277|2199023256452|1272696646839
2199023256277|2199023256524|1273856308027
2199023256277|2199023257063|1271809614503
2199023256277|2199023257135|1273244067347
2199023256277|2199023257390|1273676026845
2199023256277|2199023258011|1273196042778
2199023256277|2199023258212|1273749776373
2199023256277|2199023258752|1273684758653
2199023256277|2199023258844|1274101554569
2199023256277|2199023258848|1272810221669
2199023256277|2199023259200|1272475730248
2199023256277|2199023259425|1271974327191
2199023256277|4398046511587|1278003653094
2199023256277|4398046511593|1279203726031
2199023256277|4398046511700|1279466686222
2199023256277|4398046511845|1275998200701
2199023256277|4398046512349|1273397419987
2199023256277|4398046512440|1279871653742
2199023256277|4398046513331|1277009257657
2199023256277|4398046513378|1277541555651
2199023256277|4398046514418|1278001095753
2199023256277|4398046514583|1277444522794
2199023256277|4398046514966|1276455727957
2199023256277|4398046514989|1280480353038
2199023256277|6597069766914|1278959052602
2199023256277|6597069768324|1280904951442
2199023256277|6597069768496|1279905653892
2199023256277|6597069769535|1279087250117
2199023256277|8796093022467|1286685621145
2199023256277|8796093023143|1288728841327
2199023256277|8796093023506|1288597721648
2199023256277|8796093024559|1287495836961
2199023256277|8796093024588|1286008360190
2199023256277|8796093025056|1286394343171
2199023256277|8796093025200|1286969033242
2199023256277|8796093025552|1289192810557
2199023256277|8796093025804|1288583170408
2199023256277|10995116278785|1291360474353
2199023256277|10995116280878|1292460266429
2199023256277|10995116281039|1294115819509
2199023256277|13194139534548|1297366494632
2199023256277|13194139535896|1300966262128
2199023256277|13194139536063|1299485289055
2199023256277|13194139536407|1297143958133
2199023256277|13194139536841|1300773985626
2199023256277|13194139537010|1297952837177
2199023256277|15393162789081|1302187530200
2199023256277|15393162789417|1302276508067
2199023256277|15393162789933|1302940076087
2199023256277|15393162790347|1303225088480
2199023256277|15393162790920|1302235622188
2199023256277|15393162791210|1304606614553
2199023256277|15393162791382|1304613158323
2199023256277|15393162792543|1303880583218
2199023256277|17592186045078|1305573612171
2199023256277|17592186045261|1306622017552
2199023256277|17592186045578|1310056430047
2199023256277|17592186045981|1310203790009
2199023256277|17592186046152|1307822090424
2199023256277|17592186046713|1309687191994
2199023256277|17592186047156|1306896537279
2199023256277|17592186047272|1307370273800
2199023256277|19791209301132|1314311943773
2199023256277|19791209301833|1313915008332
2199023256277|19791209301990|1311654801771
2199023256277|19791209302403|1312597135546
2199023256277|19791209302544|1316663176327
2199023256277|19791209302783|1314353157707
2199023256277|21990232555524|1319355311631
2199023256277|21990232555586|1316031355167
2199023256277|21990232555801|1319400522551
2199023256277|21990232556180|1321658146468
2199023256277|21990232556206|1319708085064
2199023256277|21990232556650|1320806592911
2199023256277|21990232557366|1322333669229
2199023256277|21990232557420|1319166752131
2199023256277|21990232557808|1319353475839
2199023256277|21990232557873|1318033579909
2199023256277|21990232558713|1319527675324
2199023256277|24189255811254|1323833771536
2199023256277|24189255811455|1323298946381
2199023256277|24189255811566|1324891436042
2199023256277|24189255811663|1324474947265
2199023256277|24189255811801|1326707369666
2199023256277|24189255811862|1323856517790
2199023256277|26388279067426|1333201641072
2199023256277|26388279067581|1329606239119
2199023256277|26388279068296|1329530106864
2199023256277|26388279068331|1329974940951
2199023256277|26388279069265|1328323456555
2199023256277|26388279069359|1328330379559
2199023256277|26388279069828|1330353241102
2199023256277|26388279070070|1330412707751
2199023256277|26388279070332|1329516753805
2199023256277|28587302322250|1334236220581
2199023256277|28587302322537|1333754019907
2199023256277|28587302322865|1332858606347
2199023256277|28587302322873|1336881918831
2199023256277|28587302323592|1333777641524
2199023256277|28587302324670|1335889893031
2199023256277|28587302325169|1332996098470
2199023256277|28587302325648|1331396839391
2199023256277|28587302325706|1339047535574
2199023256277|30786325577960|1341721614268
2199023256277|30786325577980|1338514677184
2199023256277|30786325578057|1339864440699
2199023256277|30786325579109|1339840347507
2199023256277|30786325579731|1337633292068
2199023256277|30786325579853|1342067559764
2199023256277|30786325581540|1339144885083
2199023256277|32985348833315|1346459195614
2199023256277|32985348833537|1345144574994
2199023256277|32985348833670|1347109191503
2199023256277|32985348833702|1344004405635
2199023256277|32985348833796|1346953782544
2199023256277|32985348833798|1347370310392
2199023256277|32985348834107|1345018543427
2199023256277|32985348834937|1346070852034
2199023256277|32985348834985|1346638993400
2199023256277|32985348835517|1346209919800
2199023256277|32985348835673|1344844951636
2199023256277|32985348835811|1345408345918
4398046512603|4398046512764|1276650236113
4398046512603|4398046512890|1279505223425
4398046512603|4398046514256|1279281747607
4398046512603|6597069766678|1283670668598
4398046512603|6597069769040|1282606948835
4398046512603|6597069769502|1280904538378
4398046512603|6597069770413|1281901893572
4398046512603|8796093026103|1286511479210
4398046512603|10995116279461|1294734495169
4398046512603|10995116280854|1293066176780
4398046512603|10995116281209|1293630964871
4398046512603|13194139533439|1296723818942
4398046512603|13194139535717|1294769134117
4398046512603|19791209301883|1313978587362
4398046512603|19791209302521|1311403323763
4398046512603|19791209302818|1311753292665
4398046512603|19791209303201|1313799574219
4398046512603|24189255813181|1323851066858
4398046512603|26388279066928|1327715693562
4398046512603|26388279067066|1327978966617
4398046512603|26388279068331|1330808131434
4398046512603|28587302325873|1333565549949
4398046512603|30786325577859|1339555658935
4398046512603|30786325578383|1339518961152
4398046512603|32985348833702|1343170003020
4398046513637|13194139536738|1296601639047
4398046513906|6597069767242|1283301866616
4398046513906|6597069770047|1282217564877
4398046513906|17592186046908|1308523620511
4398046513906|30786325578932|1338387148743
6597069769502|6597069770017|1282060274971
6597069769502|6597069770047|1281781112253
6597069769502|8796093023470|1286148426935
6597069769502|8796093024336|1286733049971
6597069769502|8796093024494|1289697085414
6597069769502|8796093025512|1290189939204
6597069769502|10995116277788|1293251307139
6597069769502|10995116278228|1290187001815
6597069769502|10995116278925|1292323301389
6597069769502|10995116279461|1293311418644
6597069769502|10995116280493|1291215991354
6597069769502|10995116280854|1293699194026
6597069769502|10995116280995|1292477621481
6597069769502|13194139535090|1298797579470
6597069769502|13194139536106|1294729689240
6597069769502|13194139536501|1298262917494
6597069769502|15393162789219|1301596027091
6597069769502|15393162790615|1306382705832
6597069769502|15393162791567|1305278307689
6597069769502|15393162791892|1304388352473
6597069769502|15393162792614|1301528840955
6597069769502|17592186045512|1309573299307
6597069769502|17592186045792|1309480406950
6597069769502|17592186048310|1309693030902
6597069769502|19791209300020|1312900176542
6597069769502|19791209302009|1315004977188
6597069769502|19791209302818|1311492769445
6597069769502|19791209303201|1313416170719
6597069769502|19791209303757|1311256277654
6597069769502|19791209303818|1316492123230
6597069769502|21990232556771|1321035855379
6597069769502|24189255812733|1325640250068
6597069769502|24189255814175|1326945682142
6597069769502|26388279067066|1329087162747
6597069769502|26388279067479|1332410571997
6597069769502|26388279068077|1330045729013
6597069769502|26388279068324|1328895248283
6597069769502|26388279068728|1333795887536
6597069769502|28587302322530|1334864098054
6597069769502|28587302323281|1333124667074
6597069769502|28587302323579|1334895224344
6597069769502|28587302324102|1332754000825
6597069769502|28587302324912|1334031362148
6597069769502|28587302325144|1331948345174
6597069769502|30786325578383|1339065613381
6597069769502|30786325578585|1342853426519
6597069769502|30786325579690|1338599246714
6597069769502|30786325580421|1339239104207
6597069769502|30786325580549|1339289701411
6597069769502|30786325580699|1340939455263
6597069769502|30786325580773|1342141095040
6597069769502|32985348834375|1343880922272
6597069770233|13194139537168|1300080633893
6597069770233|17592186045864|1306625558322
6597069770233|21990232555834|1322104153239
6597069770233|26388279067479|1332091478673
6597069770233|26388279069942|1328071603071
6597069770233|28587302322537|1333542574684
6597069770233|28587302322548|1335632785848
6597069770233|30786325579845|1339522427888
6597069770233|32985348834375|1345161008669
8796093024708|8796093025074|1289515364789
8796093024708|8796093025118|1290476226061
8796093024708|10995116278113|1295793765208
8796093024708|10995116278570|1291121757847
8796093024708|10995116278915|1293281730238
8796093024708|10995116279539|1292099426913
8796093024708|10995116279599|1291275634926
8796093024708|10995116279646|1293666168423
8796093024708|10995116280587|1292114777680
8796093024708|10995116280688|1290029364715
8796093024708|10995116280720|1291889078323
8796093024708|10995116280797|1295184570243
8796093024708|10995116281207|1294061399562
8796093024708|13194139533427|1297523014006
8796093024708|13194139533505|1296811053832
8796093024708|13194139533533|1297141783619
8796093024708|13194139534548|1297091267094
8796093024708|13194139535025|1298639034223
8796093024708|13194139535446|1296818765608
8796093024708|13194139535456|1294924442841
8796093024708|13194139535660|1298464168864
8796093024708|13194139536388|1300766888856
8796093024708|13194139536501|1296339980147
8796093024708|13194139536613|1300002482013
8796093024708|13194139537010|1296485002518
8796093024708|15393162790474|1306530177681
8796093024708|15393162791322|1302448094314
8796093024708|15393162791382|1304144662046
8796093024708|17592186044865|1310320179872
8796093024708|19791209301522|1314002822210
8796093024708|19791209302942|1311268563135
8796093024708|19791209303342|1312446911889
8796093024708|19791209303651|1314160821119
8796093024708|21990232557419|1316976534747
8796093024708|24189255811277|1322782072592
8796093024708|24189255811940|1327834306000
8796093024708|26388279069956|1329315359086
8796093024708|28587302323895|1336361505661
8796093024708|28587302324596|1335765571155
8796093024708|30786325578585|1340739206780
8796093024708|30786325579845|1340788745348
8796093024708|30786325579853|1342619276911
8796093024708|30786325581208|1338700829346
8796093024708|32985348834605|1346572132806
8796093024708|32985348835879|1345474129298
8796093024708|32985348836980|1345924750409
8796093024809|8796093025361|1288243819256
8796093024809|8796093025783|1288608647000
8796093024809|8796093025978|1289360061109
8796093024809|10995116278259|1293024053741
8796093024809|10995116278353|1292893084013
8796093024809|10995116279040|1294279528599
8796093024809|10995116279437|1290663759305
8796093024809|10995116279585|1289463726404
8796093024809|10995116279657|1294891402358
8796093024809|10995116279833|1294919388061
8796093024809|10995116280854|1293722297648
8796093024809|10995116281248|1292816342888
8796093024809|10995116281603|1290939689566
8796093024809|13194139533535|1294824666815
8796093024809|13194139534143|1297425086942
8796093024809|13194139535025|1297282184936
8796093024809|13194139535602|1297683515593
8796093024809|13194139536036|1298523164444
8796093024809|13194139536130|1296216174096
8796093024809|13194139536470|1297060810817
8796093024809|13194139537188|1300580180546
8796093024809|15393162789578|1306275142308
8796093024809|15393162791578|1305169941995
8796093024809|17592186044425|1308082504917
8796093024809|17592186045408|1306204170851
8796093024809|17592186045551|1307990780834
8796093024809|17592186045739|1309598941659
8796093024809|17592186045865|1306058949845
8796093024809|17592186046041|1311091031841
8796093024809|17592186046507|1310180776564
8796093024809|17592186046846|1306860171495
8796093024809|17592186046854|1310503988238
8796093024809|17592186047115|1308522870011
8796093024809|17592186047298|1307183200561
8796093024809|17592186048055|1309964685174
8796093024809|17592186048248|1311282739802
8796093024809|19791209301454|1310803152598
8796093024809|19791209301475|1312529129581
8796093024809|19791209301563|1311746232677
8796093024809|19791209301577|1312185906543
8796093024809|19791209301605|1312181116655
8796093024809|19791209301731|1316536822837
8796093024809|19791209302403|1313921871164
8796093024809|19791209302829|1313030435552
8796093024809|19791209303331|1312746772430
8796093024809|19791209303632|1315023843518
8796093024809|21990232555617|1321853407692
8796093024809|21990232555686|1318363815254
8796093024809|21990232557749|1317046169189
8796093024809|21990232557754|1317910265049
8796093024809|24189255812006|1326935440612
8796093024809|24189255813579|1322336078263
8796093024809|24189255814339|1324598303775
8796093024809|26388279068235|1329319414168
8796093024809|26388279068863|1332797140321
8796093024809|26388279069507|1327924182577
8796093024809|26388279070235|1329183740441
8796093024809|26388279070362|1328773203904
8796093024809|28587302322537|1335503829517
8796093024809|28587302322946|1335141745037
8796093024809|28587302323020|1334879007555
8796093024809|28587302323035|1335263864303
8796093024809|28587302323934|1335422479208
8796093024809|28587302324313|1336067125487
8796093024809|28587302324494|1333302961830
8796093024809|28587302324990|1334174149268
8796093024809|28587302325316|1333542248019
8796093024809|28587302325948|1334149109552
8796093024809|30786325577752|1338279929164
8796093024809|30786325581549|1340313686792
8796093024809|32985348833329|1344399692272
8796093024809|32985348833438|1342792476575
8796093024809|32985348834375|1345178653536
8796093024809|32985348834483|1344844255086
8796093024809|32985348835319|1342010588240
8796093024809|32985348835334|1345789032449
8796093024809|32985348836556|1343765289550
8796093024809|32985348836635|1344741323970
8796093025200|24189255811726|1324050642643
8796093025200|24189255814889|1322976814359
8796093025200|26388279068852|1329274572187
8796093025200|28587302326035|1334866851180
8796093025200|30786325581208|1339376328192
8796093025467|26388279070362|1329759087644
8796093025467|30786325579845|1340010238745
10995116279887|30786325578585|1342880989069
10995116279887|32985348834375|1343567846876
15393162790921|21990232556811|1319502877149
15393162790921|26388279070362|1329392738732
17592186044494|26388279070362|1329147729278
17592186045693|17592186047020|1308137149705
17592186045693|17592186047120|1310283030196
17592186045693|17592186047159|1306873901930
17592186045693|17592186047473|1310013412144
17592186045693|19791209301374|1312479760221
17592186045693|19791209301454|1312422164964
17592186045693|19791209301809|1316056364067
17592186045693|19791209302510|1314783191427
17592186045693|19791209302521|1311306818763
17592186045693|21990232555658|1318684510921
17592186045693|21990232555834|1321541914227
17592186045693|21990232555940|1319474463865
17592186045693|21990232556299|1321157051386
17592186045693|21990232556897|1318505258313
17592186045693|21990232557315|1317528662333
17592186045693|21990232558392|1320464152656
17592186045693|21990232558653|1319026773453
17592186045693|24189255812574|1323014480591
17592186045693|24189255812629|1321505218117
17592186045693|24189255813447|1324599336971
17592186045693|24189255813943|1325735248549
17592186045693|24189255814674|1324542950164
17592186045693|24189255814900|1325163867914
17592186045693|26388279067358|1328943921905
17592186045693|26388279067871|1328005958613
17592186045693|26388279069462|1327666651984
17592186045693|26388279070275|1330446088664
17592186045693|26388279070293|1327955523340
17592186045693|28587302322837|1337925550520
17592186045693|28587302322854|1334754348858
17592186045693|28587302323682|1333941883846
17592186045693|28587302324409|1334725265044
17592186045693|28587302325648|1331956667428
17592186045693|28587302325706|1338021469129
17592186045693|28587302326035|1334694554987
17592186045693|30786325578088|1339598305518
17592186045693|30786325578737|1340379459195
17592186045693|30786325579512|1340847275245
17592186045693|30786325579731|1337597024826
17592186045693|30786325579755|1338340511979
17592186045693|30786325580379|1337117634877
17592186045693|30786325580960|1341802670271
17592186045693|30786325580979|1342660083031
17592186045693|30786325581208|1338989461541
17592186045693|32985348834575|1345581767032
17592186045693|32985348835374|1342634476784
17592186045693|32985348835616|1343659914869
17592186045693|32985348836606|1344478642472
17592186048288|21990232555850|1316218692802
17592186048288|26388279066885|1331416932135
17592186048288|30786325581473|1340534671994
17592186048288|32985348834375|1345646460283
17592186048288|32985348836215|1342974301529
19791209303273|32985348834375|1345631394689
24189255814682|26388279070362|1329030386430
24189255814682|28587302322537|1333398926811
24189255814682|28587302322548|1335592404488
24189255814682|30786325580746|1343741037594
28587302323431|32985348833438|1344601058438
30786325578568|32985348834375|1344964504302
30786325581128|32985348833533|1344098559947
3722|2199023257206|1273515416224
3722|10995116278973|1290675591439
3722|15393162791004|1302457771536
3722|15393162792543|1303877648129
3722|19791209302403|1311548110288
3722|30786325579845|1340266750614
4398046512568|8796093023493|1288054327030
4398046512568|13194139535632|1296078727208
4398046512568|19791209302403|1311408713306
4398046512568|21990232558653|1319320976963
4398046512568|21990232558990|1320208824504
4398046512568|24189255814728|1321944799571
4398046512568|26388279067669|1327940442989
4398046512568|26388279069685|1330587025859
4398046512568|30786325578383|1339244444484
4398046512568|32985348833890|1346729221326
4398046512737|4398046514546|1278283427697
4398046512737|8796093023919|1290065162106
4398046512737|13194139534430|1299003741043
4398046512737|19791209303491|1314310555682
4398046512737|24189255812556|1321649358880
4398046512737|24189255813941|1322352265735
4398046512737|26388279070362|1327987677939
4398046512737|32985348834375|1345677706162
4398046512766|13194139535025|1298315844840
4398046512766|17592186048261|1310283976838
4398046512766|19791209301592|1316942367924
4398046512766|21990232557330|1318223398226
4398046512766|21990232557756|1316181982062
4398046512766|24189255811663|1324936682800
4398046512766|26388279067534|1326891300829
4398046512766|28587302322548|1335935318104
4398046512766|30786325578932|1340373440646
4398046513464|17592186047159|1307013876637
4398046513464|17592186048248|1310529516271
4398046513464|24189255811566|1324122339947
4398046513464|32985348833579|1346705612277
4398046513464|32985348834375|1345323370974
4398046513464|32985348834937|1344548232297
4398046514324|32985348833579|1346697598733
6597069766693|8796093024242|1288405841049
6597069766693|10995116280854|1293920482492
6597069766693|13194139533535|1294905942991
6597069766693|19791209301252|1312168972356
6597069766693|19791209303331|1314230404283
6597069766693|26388279069892|1328394096933
6597069766693|28587302325083|1333887957123
6597069766846|6597069767572|1283882900421
6597069766846|6597069768087|1284029332964
6597069766846|6597069768275|1284622378015
6597069766846|6597069768792|1284648789533
6597069766846|6597069769310|1282435435281
6597069766846|8796093022367|1284914529153
6597069766846|8796093024809|1288853034948
6597069766846|8796093025231|1289662818723
6597069766846|8796093025783|1286648404675
6597069766846|10995116278796|1292715109684
6597069766846|10995116279040|1293544845555
6597069766846|10995116280854|1293751212588
6597069766846|10995116281656|1294143812112
6597069766846|13194139533770|1301669905792
6597069766846|13194139535625|1296871649764
6597069766846|13194139535717|1295283874949
6597069766846|13194139536450|1298845250354
6597069766846|13194139536622|1294767346173
6597069766846|15393162789655|1305779087564
6597069766846|15393162790737|1301680956156
6597069766846|15393162791553|1301997949242
6597069766846|15393162792710|1302957758381
6597069766846|17592186044519|1309236103896
6597069766846|17592186047267|1306828593411
6597069766846|17592186047529|1308827718399
6597069766846|19791209300634|1311160237392
6597069766846|19791209301454|1312026964807
6597069766846|19791209301798|1314168933482
6597069766846|19791209302341|1310737676380
6597069766846|19791209302810|1314424386008
6597069766846|19791209302965|1316020209670
6597069766846|19791209303491|1314238914663
6597069766846|21990232555524|1318803642799
6597069766846|21990232558761|1318709863012
6597069766846|24189255811663|1322859362551
6597069766846|24189255812446|1325180103151
6597069766846|24189255812669|1326416295865
6597069766846|24189255813195|1324544728174
6597069766846|24189255813517|1323718390417
6597069766846|24189255813966|1321084237002
6597069766846|26388279067086|1330859123016
6597069766846|26388279068275|1332236771233
6597069766846|26388279068721|1327795247239
6597069766846|26388279068728|1331541527939
6597069766846|26388279068735|1328412184422
6597069766846|26388279068740|1327173899241
6597069766846|26388279070362|1328558583992
6597069766846|26388279070463|1327716910156
6597069766846|28587302322487|1333332325401
6597069766846|28587302323193|1336466360992
6597069766846|28587302324938|1332342225635
6597069766846|28587302325627|1333772391021
6597069766846|30786325578585|1341683553854
6597069766846|30786325578737|1342280237527
6597069766846|30786325580773|1343754301696
6597069766846|32985348833548|1344093483180
6597069766846|32985348833931|1345838113158
6597069766846|32985348834375|1345417707042
6597069766846|32985348835088|1345592934876
6597069770341|8796093024242|1287032178874
6597069770341|8796093024398|1288260695384
6597069770341|8796093025287|1288970285164
6597069770341|10995116277846|1293382935771
6597069770341|10995116278353|1293760592877
6597069770341|10995116278436|1292143437479
6597069770341|10995116278835|1292528400881
6597069770341|10995116279657|1294632162977
6597069770341|10995116280366|1292858621484
6597069770341|10995116280870|1290580732689
6597069770341|13194139535602|1297839882697
6597069770341|13194139535717|1295612867392
6597069770341|13194139536061|1298658371032
6597069770341|13194139536419|1299384450983
6597069770341|15393162789174|1301917316137
6597069770341|15393162790014|1306504906642
6597069770341|17592186046293|1311423820964
6597069770341|17592186046501|1307989481987
6597069770341|17592186047115|1308237153500
6597069770341|19791209303390|1316783244784
6597069770341|21990232555524|1318962474887
6597069770341|21990232557330|1317623860266
6597069770341|24189255812290|1322794176234
6597069770341|24189255812426|1325448814804
6597069770341|24189255812733|1327143795926
6597069770341|24189255813032|1323162721198
6597069770341|24189255813195|1323599583655
6597069770341|24189255813579|1323321077568
6597069770341|26388279068177|1331431579248
6597069770341|26388279068296|1329736742311
6597069770341|30786325577752|1340631426319
6597069770341|30786325579720|1341618165245
6597069770341|30786325579845|1340507172244
8796093022325|8796093023907|1285004783768
8796093022325|8796093024336|1287719460568
8796093022325|13194139533574|1297792364584
8796093022325|17592186045748|1311226172863
8796093022325|26388279070362|1328971661313
8796093022325|32985348836506|1343904829979
8796093024336|8796093024637|1289980568475
8796093024336|8796093025055|1288283986233
8796093024336|10995116278647|1294129328767
8796093024336|10995116278981|1292524400533
8796093024336|10995116280271|1290983091241
8796093024336|10995116280333|1290210981076
8796093024336|10995116280854|1294498839957
8796093024336|10995116281209|1294557064485
8796093024336|13194139533859|1294947880606
8796093024336|13194139534229|1298258113536
8796093024336|13194139534451|1300398314678
8796093024336|13194139534520|1296278261757
8796093024336|13194139535625|1297080444968
8796093024336|13194139535700|1295714060824
8796093024336|13194139535959|1296581443444
8796093024336|13194139536331|1301451989287
8796093024336|13194139536845|1298868247758
8796093024336|15393162789560|1300891623868
8796093024336|15393162790400|1302715912431
8796093024336|15393162790438|1303084520375
8796093024336|15393162790615|1306499457571
8796093024336|15393162790832|1303299225454
8796093024336|15393162791621|1305548896038
8796093024336|15393162792614|1301626744361
8796093024336|17592186044461|1311432887755
8796093024336|17592186044731|1307057655737
8796093024336|17592186046083|1308237256168
8796093024336|17592186046293|1309222847433
8796093024336|17592186046896|1307238262273
8796093024336|17592186047354|1308126880052
8796093024336|17592186047707|1309146265716
8796093024336|17592186048298|1311973956448
8796093024336|19791209300830|1312717961028
8796093024336|19791209301833|1313935330570
8796093024336|19791209301883|1313903227824
8796093024336|19791209302009|1314169098639
8796093024336|19791209303757|1311057973620
8796093024336|21990232555889|1319811123208
8796093024336|21990232556206|1321164976216
8796093024336|21990232556897|1320348417745
8796093024336|21990232557366|1320698829994
8796093024336|21990232558500|1319326952833
8796093024336|24189255813537|1325796649157
8796093024336|24189255814175|1327073540939
8796093024336|26388279067086|1331434497072
8796093024336|26388279067534|1327627683126
8796093024336|26388279069209|1327269089086
8796093024336|26388279069268|1330389590939
8796093024336|26388279069784|1329192973697
8796093024336|26388279070031|1327017682687
8796093024336|26388279070362|1330534152617
8796093024336|28587302322515|1334528817744
8796093024336|28587302323701|1332593776433
8796093024336|28587302323990|1338479832201
8796093024336|28587302324269|1336943368498
8796093024336|28587302324346|1333457112786
8796093024336|28587302325414|1335798466956
8796093024336|28587302325563|1334565446551
8796093024336|30786325579136|1342521516310
8796093024336|30786325579845|1338500747758
8796093024336|30786325580605|1339228432636
8796093024336|30786325580885|1339040363899
8796093024336|30786325581345|1337762134712
8796093024336|32985348834053|1344134624201
8796093024336|32985348834262|1344176231207
8796093024336|32985348835334|1347005014731
8796093024336|32985348835678|1343692150429
8796093024408|19791209302403|1312155675245
10995116278234|10995116278799|1293277214590
10995116278234|10995116278981|1291408737826
10995116278234|10995116279227|1293443606125
10995116278234|10995116279272|1291591608369
10995116278234|10995116279585|1291166359254
10995116278234|10995116279672|1293149761970
10995116278234|10995116280534|1294014394366
10995116278234|10995116281168|1291520693820
10995116278234|13194139533440|1299036466061
10995116278234|13194139533535|1296003330705
10995116278234|13194139534142|1296367163574
10995116278234|13194139535706|1297691241210
10995116278234|13194139537061|1295529329035
10995116278234|15393162790406|1302807167264
10995116278234|15393162791080|1304291205882
10995116278234|15393162791210|1304568617946
10995116278234|15393162791400|1304638019480
10995116278234|17592186044532|1309602730679
10995116278234|17592186044824|1308624632553
10995116278234|17592186045382|1307898527886
10995116278234|17592186046811|1306081278737
10995116278234|17592186046908|1307406368303
10995116278234|17592186048023|1307897411228
10995116278234|19791209300771|1313869974410
10995116278234|19791209302544|1315132935127
10995116278234|19791209302829|1314942736053
10995116278234|19791209303127|1313717130209
10995116278234|19791209303331|1312809505739
10995116278234|19791209303645|1315097951263
10995116278234|21990232556166|1319800028718
10995116278234|21990232556528|1320379182752
10995116278234|21990232556650|1321198879816
10995116278234|24189255811481|1325985050903
10995116278234|24189255811663|1322852235659
10995116278234|24189255812556|1321692133030
10995116278234|24189255814809|1323243255218
10995116278234|24189255814924|1323353853165
10995116278234|26388279066791|1329887402730
10995116278234|26388279066928|1327234103813
10995116278234|26388279067051|1330353679558
10995116278234|26388279067771|1331638283160
10995116278234|26388279068494|1329658484037
10995116278234|26388279068668|1326740182609
10995116278234|28587302322870|1335448200081
10995116278234|28587302323035|1337115108396
10995116278234|28587302323283|1335389278714
10995116278234|28587302323385|1332791423078
10995116278234|28587302325768|1333362939462
10995116278234|28587302325774|1335800118186
10995116278234|30786325579845|1340888247856
10995116278234|30786325580060|1341120949352
10995116278234|30786325581203|1339799247653
10995116278234|30786325581360|1342187678377
10995116278234|32985348833975|1343179772425
10995116278234|32985348836711|1344486600679
10995116279040|13194139533439|1294403286017
10995116279040|13194139535025|1297964717100
10995116279040|13194139535801|1295808555635
10995116279040|15393162790411|1302786678490
10995116279040|15393162790737|1301474109139
10995116279040|15393162790796|1305849797887
10995116279040|17592186045382|1308462325063
10995116279040|17592186045497|1312006128682
10995116279040|17592186045512|1309582537286
10995116279040|17592186048078|1309030263725
10995116279040|19791209300020|1312710957417
10995116279040|19791209300507|1314986638713
10995116279040|19791209300796|1311459830292
10995116279040|19791209301102|1316483088966
10995116279040|19791209302403|1311445001390
10995116279040|24189255813181|1324168937998
10995116279040|26388279067066|1329510055828
10995116279040|26388279068009|1328230610692
10995116279040|28587302323281|1333338562874
10995116279040|28587302325670|1333795902469
10995116279040|30786325578724|1340754539044
10995116279599|10995116279966|1293514884264
10995116279599|10995116280061|1291474005923
10995116279599|10995116280587|1293236852066
10995116279599|10995116280688|1291010741810
10995116279599|13194139533427|1297700472595
10995116279599|13194139533533|1296139468496
10995116279599|13194139533618|1296960793859
10995116279599|13194139536501|1296804655021
10995116279599|13194139537058|1299843927417
10995116279599|15393162788893|1302356637989
10995116279599|15393162789859|1304676275871
10995116279599|15393162791382|1306143590630
10995116279599|15393162792240|1304770521412
